@relation skin_lesions-weka.filters.supervised.instance.SMOTE-C1-K5-P304.9-S1-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute asymmetry numeric
@attribute circularity numeric
@attribute compactness numeric
@attribute convexity numeric
@attribute elongation numeric
@attribute rectangularity numeric
@attribute solidity numeric
@attribute fractalDimension numeric
@attribute radialVariance numeric
@attribute lesionBMean numeric
@attribute lesionGMean numeric
@attribute lesionRMean numeric
@attribute lesionBMedian numeric
@attribute lesionGMedian numeric
@attribute lesionRMedian numeric
@attribute lesionBStd numeric
@attribute lesionGStd numeric
@attribute lesionRStd numeric
@attribute skinBMean numeric
@attribute skinGMean numeric
@attribute skinRMean numeric
@attribute skinBMedian numeric
@attribute skinGMedian numeric
@attribute skinRMedian numeric
@attribute skinBStd numeric
@attribute skinGStd numeric
@attribute skinRStd numeric
@attribute lesionLMean numeric
@attribute lesionAMean numeric
@attribute lesionBbMean numeric
@attribute lesionLMedian numeric
@attribute lesionAMedian numeric
@attribute lesionBbMedian numeric
@attribute lesionLStd numeric
@attribute lesionAStd numeric
@attribute lesionBbStd numeric
@attribute skinLMean numeric
@attribute skinAMean numeric
@attribute skinBbMean numeric
@attribute skinLMedian numeric
@attribute skinAMedian numeric
@attribute skinBbMedian numeric
@attribute skinLStd numeric
@attribute skinAStd numeric
@attribute skinBbStd numeric
@attribute bContrast numeric
@attribute bCorrelation numeric
@attribute bEnergy numeric
@attribute bEntropy numeric
@attribute bHomogeneity numeric
@attribute bMean numeric
@attribute bVariance numeric
@attribute gContrast numeric
@attribute gCorrelation numeric
@attribute gEnergy numeric
@attribute gEntropy numeric
@attribute gHomogeneity numeric
@attribute gMean numeric
@attribute gVariance numeric
@attribute rContrast numeric
@attribute rCorrelation numeric
@attribute rEnergy numeric
@attribute rEntropy numeric
@attribute rHomogeneity numeric
@attribute rMean numeric
@attribute rVariance numeric
@attribute lContrast numeric
@attribute lCorrelation numeric
@attribute lEnergy numeric
@attribute lEntropy numeric
@attribute lHomogeneity numeric
@attribute lMean numeric
@attribute lVariance numeric
@attribute aContrast numeric
@attribute aCorrelation numeric
@attribute aEnergy numeric
@attribute aEntropy numeric
@attribute aHomogeneity numeric
@attribute aMean numeric
@attribute aVariance numeric
@attribute bbContrast numeric
@attribute bbCorrelation numeric
@attribute bbEnergy numeric
@attribute bbEntropy numeric
@attribute bbHomogeneity numeric
@attribute bbMean numeric
@attribute bbVariance numeric
@attribute class {MALIGNANT,BENIGN}

@data
0.756208,0.96114,0.287164,0.335754,0.856308,0.369596,0.990798,0.242857,0.005201,0.720196,0.732591,0.545078,0.554695,0.588016,0.399703,0.650044,0.652338,0.51724,0.191425,0.168879,0.203818,0.000168,0.00013,0.000069,0.594821,0.519496,0.604805,0.776286,0.223262,0.390078,0.472378,0,0.00162,0.628305,0.338133,0.520507,0.160943,0.251115,0.364341,0.000051,0.00013,0.911259,0.521047,0.413024,0.534592,0.0494,0.991111,0.011544,0.868795,0.214646,0.310281,0.428441,0.03734,0.992105,0.009709,0.878519,0.221165,0.365723,0.378753,0.049462,0.992982,0.008696,0.892336,0.200483,0.511192,0.303337,0.0494,0.991111,0.011544,0.868795,0.214646,0.310281,0.428441,0.03734,0.992105,0.009709,0.878519,0.221165,0.365723,0.378753,0.049462,0.992982,0.008696,0.892336,0.200483,0.511192,0.303337,BENIGN
0.708804,0.927461,0.248854,0.304469,0.803738,0.361227,0.98773,0.309524,0.006862,0.080812,0.139271,0.283577,0.000205,0,0.020626,0.236184,0.377768,0.625706,0.223327,0.26561,0.248693,0.666522,0.995525,0.339974,0.458728,0.550068,0.534243,0.188108,0.249169,0.375177,0.000255,0.000052,0.001781,0.392302,0.424418,0.49534,0.279039,0.223312,0.245342,0.54884,0.995525,0.126611,0.585931,0.360278,0.29687,0.041493,0.928889,0.106782,0.579513,0.390152,0.044115,0.050043,0.03179,0.947368,0.061893,0.666963,0.35434,0.080817,0.055703,0.041125,0.964912,0.026087,0.771898,0.243961,0.164275,0.056462,0.041493,0.928889,0.106782,0.579513,0.390152,0.044115,0.050043,0.03179,0.947368,0.061893,0.666963,0.35434,0.080817,0.055703,0.041125,0.964912,0.026087,0.771898,0.243961,0.164275,0.056462,BENIGN
0.715576,0.908031,0.197446,0.273184,0.871495,0.31311,0.855828,0.309524,0.007363,0.441509,0.498025,0.611055,0.000163,0.00038,0.627549,0.823829,0.808329,0.818377,0.19645,0.230891,0.175288,0.580857,0.420328,0.000644,0.533565,0.552524,0.50404,0.568521,0.320721,0.517738,0.761686,0,0,0.7848,0.514736,0.65919,0.175229,0.45905,0.24158,0.044734,0.420328,0.002144,0.4726,0.608962,0.322119,0.050446,0.937778,0.027417,0.764148,0.231061,0.140851,0.068618,0.040031,0.963158,0.018204,0.810963,0.239001,0.212505,0.102181,0.047786,0.985965,0.012422,0.85736,0.225845,0.540273,0.149496,0.050446,0.937778,0.027417,0.764148,0.231061,0.140851,0.068618,0.040031,0.963158,0.018204,0.810963,0.239001,0.212505,0.102181,0.047786,0.985965,0.012422,0.85736,0.225845,0.540273,0.149496,BENIGN
0.176072,0.268135,0.092993,0.230726,0.464953,0.154114,0.407975,0.37619,0.050005,0.531631,0.414987,0.380012,0.002733,0.02371,0.676123,0.797987,0.711425,0.747426,0.560253,0.47926,0.300301,0.451104,0.387727,0.001823,0.773923,0.711894,0.693753,0.467205,0.261554,0.483353,0.852038,0.000072,0.000101,0.754375,0.414002,0.65592,0.458443,0.685314,0.640915,0.08041,0.387727,0.770701,0.789734,0.843777,0.631032,0.106419,0.924444,0.012987,0.856149,0.119949,0.230739,0.116887,0.072169,0.923684,0.014563,0.844741,0.145065,0.321745,0.087175,0.077404,0.935088,0.014907,0.836983,0.134058,0.540467,0.056318,0.106419,0.924444,0.012987,0.856149,0.119949,0.230739,0.116887,0.072169,0.923684,0.014563,0.844741,0.145065,0.321745,0.087175,0.077404,0.935088,0.014907,0.836983,0.134058,0.540467,0.056318,BENIGN
0.812641,0.972798,0.255403,0.315642,0.974299,0.364017,0.947853,0.304762,0.003509,0.440885,0.468198,0.465101,0.001553,0.068931,0.855082,0.737169,0.73041,0.734749,0.36515,0.32937,0.329196,0.176441,0.09554,0.000382,0.753083,0.672739,0.756379,0.558385,0.194236,0.278654,0.276805,0.009467,0.004052,0.746816,0.329976,0.411052,0.324819,0.321113,0.359033,0.007813,0.09554,0.21418,0.72323,0.438397,0.424399,0.04251,0.962222,0.025974,0.782801,0.236111,0.16286,0.096971,0.028745,0.973684,0.018204,0.808,0.252081,0.249392,0.099135,0.032557,0.985965,0.017391,0.827859,0.240338,0.390998,0.106852,0.04251,0.962222,0.025974,0.782801,0.236111,0.16286,0.096971,0.028745,0.973684,0.018204,0.808,0.252081,0.249392,0.099135,0.032557,0.985965,0.017391,0.827859,0.240338,0.390998,0.106852,BENIGN
0.187359,0.339378,0.067453,0.191061,0.53972,0.146444,0.424847,0.485714,0.040323,0.445449,0.468251,0.347188,0,0.056879,0.966769,0.733126,0.792082,0.714079,0.45817,0.370815,0.279726,0.369741,0.338084,0.017991,0.540155,0.472214,0.520199,0.508797,0.345536,0.45489,0.618105,0.000346,0.000501,0.82152,0.557572,0.623896,0.333082,0.50426,0.57402,0.150136,0.338084,0.739872,0.486493,0.560763,0.520878,0.12039,0.886667,0.01443,0.854252,0.102273,0.193624,0.087375,0.094038,0.894737,0.010922,0.869037,0.11415,0.302836,0.081884,0.090045,0.912281,0.014907,0.839112,0.125604,0.483756,0.048019,0.12039,0.886667,0.01443,0.854252,0.102273,0.193624,0.087375,0.094038,0.894737,0.010922,0.869037,0.11415,0.302836,0.081884,0.090045,0.912281,0.014907,0.839112,0.125604,0.483756,0.048019,BENIGN
0.880361,0.975389,0.245252,0.313966,0.942757,0.341004,0.915644,0.252381,0.003728,0.563357,0.533887,0.387154,0.841826,0.7449,0.156994,0.66954,0.706039,0.560689,0.232007,0.178553,0.181511,0.004016,0.000228,0.000438,0.629762,0.511956,0.549947,0.588154,0.161863,0.403422,0.341884,0.000139,0.002933,0.750395,0.288876,0.486451,0.166771,0.267261,0.339475,0.000185,0.000228,0.587466,0.512599,0.404541,0.367391,0.097083,0.962222,0.011544,0.887449,0.133838,0.398363,0.214292,0.049531,0.978947,0.012136,0.867556,0.184304,0.489157,0.221608,0.070103,0.984211,0.009938,0.88382,0.150966,0.668853,0.198467,0.097083,0.962222,0.011544,0.887449,0.133838,0.398363,0.214292,0.049531,0.978947,0.012136,0.867556,0.184304,0.489157,0.221608,0.070103,0.984211,0.009938,0.88382,0.150966,0.668853,0.198467,BENIGN
0.715576,0.887306,0.252783,0.320112,0.646028,0.354254,0.946319,0.195238,0.008773,0.251474,0.299009,0.375714,0.00049,0.000603,0.418805,0.5074,0.524238,0.63139,0.248116,0.221877,0.216649,0.856275,0.214521,0.001179,0.63522,0.557423,0.594801,0.341094,0.136275,0.412755,0.058317,0,0.003944,0.492661,0.271262,0.529179,0.212715,0.319791,0.319659,0.027408,0.214521,0.001095,0.581088,0.498833,0.401756,0.072829,0.888889,0.033189,0.754663,0.205808,0.108606,0.05445,0.052289,0.936842,0.020631,0.808889,0.205707,0.165447,0.077493,0.056406,0.970175,0.014907,0.844282,0.177536,0.355745,0.086924,0.072829,0.888889,0.033189,0.754663,0.205808,0.108606,0.05445,0.052289,0.936842,0.020631,0.808889,0.205707,0.165447,0.077493,0.056406,0.970175,0.014907,0.844282,0.177536,0.355745,0.086924,BENIGN
0.595937,0.822539,0.229862,0.307821,0.575935,0.308229,0.934049,0.285714,0.012564,0.419797,0.285734,0.119249,0.477898,0.156721,0.000301,0.557857,0.53971,0.382121,0.22951,0.174517,0.175801,0.000195,0.000058,0.000041,0.665081,0.538564,0.560933,0.269189,0.383076,0.563585,0.039882,0,0,0.555753,0.49074,0.551565,0.161789,0.235676,0.291983,0,0.000058,0.533747,0.543532,0.399826,0.310985,0.11373,0.962222,0.01443,0.880809,0.125,0.507593,0.237354,0.06376,0.942105,0.020631,0.818963,0.165279,0.625016,0.10095,0.061004,0.87193,0.040994,0.715937,0.157005,0.866655,0.022311,0.11373,0.962222,0.01443,0.880809,0.125,0.507593,0.237354,0.06376,0.942105,0.020631,0.818963,0.165279,0.625016,0.10095,0.061004,0.87193,0.040994,0.715937,0.157005,0.866655,0.022311,BENIGN
0.715576,0.955959,0.243615,0.296648,0.983645,0.350767,0.957055,0.309524,0.005264,0.335809,0.256724,0.25337,0.036051,0.154551,0.424328,0.623176,0.557809,0.611207,0.189512,0.218466,0.190898,0.130453,0.030326,0.003013,0.391267,0.566485,0.56067,0.310047,0.221805,0.309546,0.535897,0.000627,0.001406,0.624089,0.3601,0.40104,0.203444,0.3006,0.410622,0.00316,0.030326,0.782642,0.548654,0.39711,0.496404,0.060367,0.948889,0.027417,0.792602,0.208333,0.253592,0.098884,0.032197,0.947368,0.031553,0.758815,0.256837,0.376381,0.057098,0.038121,0.945614,0.029814,0.755779,0.227053,0.554978,0.033499,0.060367,0.948889,0.027417,0.792602,0.208333,0.253592,0.098884,0.032197,0.947368,0.031553,0.758815,0.256837,0.376381,0.057098,0.038121,0.945614,0.029814,0.755779,0.227053,0.554978,0.033499,BENIGN
0.871332,0.658031,0.209561,0.326257,0.334112,0.350767,0.957055,0.27619,0.020867,0.4385,0.44319,0.58508,0.023796,0.266848,0.522822,0.611059,0.588878,0.762502,0.39557,0.340726,0.315239,0.104084,0.058599,0.024083,0.791256,0.67841,0.69456,0.512867,0.239266,0.512308,0.3004,0.000849,0.023478,0.545544,0.433838,0.683219,0.283007,0.474981,0.425233,0.007585,0.058599,0.471107,0.638686,0.558185,0.499893,0.07482,0.966667,0.018759,0.836231,0.17803,0.17835,0.180809,0.04568,0.976316,0.014563,0.843556,0.209275,0.22932,0.172169,0.049648,0.984211,0.01118,0.862835,0.198068,0.320442,0.14924,0.07482,0.966667,0.018759,0.836231,0.17803,0.17835,0.180809,0.04568,0.976316,0.014563,0.843556,0.209275,0.22932,0.172169,0.049648,0.984211,0.01118,0.862835,0.198068,0.320442,0.14924,BENIGN
0.765237,0.803109,0.220694,0.318436,0.514019,0.311018,0.923313,0.347619,0.013472,0.338416,0.262254,0.358163,0.015684,0.814741,0.285281,0.496151,0.459626,0.501364,0.298886,0.252707,0.234821,0.612928,0.164543,0.000336,0.76948,0.631784,0.67246,0.288141,0.358444,0.409371,0.218496,0,0.000169,0.427962,0.596401,0.577884,0.206431,0.618022,0.453861,0.001212,0.164543,0.021281,0.594082,0.77112,0.575213,0.05812,0.977778,0.021645,0.819475,0.188131,0.317116,0.215958,0.037678,0.976316,0.024272,0.802963,0.217598,0.382799,0.138298,0.07059,0.980702,0.01118,0.878345,0.150966,0.6694,0.164767,0.05812,0.977778,0.021645,0.819475,0.188131,0.317116,0.215958,0.037678,0.976316,0.024272,0.802963,0.217598,0.382799,0.138298,0.07059,0.980702,0.01118,0.878345,0.150966,0.6694,0.164767,BENIGN
0.370203,0.555699,0.147675,0.274302,0.488318,0.218968,0.717791,0.404762,0.025441,0.277801,0.270134,0.263425,0,0.663614,0.112625,0.61536,0.611384,0.606573,0.281678,0.26106,0.242041,0.080656,0.048343,0.022891,0.615582,0.558157,0.624868,0.326387,0.125438,0.204481,0.759741,0,0,0.680046,0.24978,0.317919,0.244112,0.303306,0.379493,0.029539,0.048343,0.745328,0.57437,0.344868,0.392493,0.070577,0.835556,0.027417,0.757509,0.138889,0.334378,0.035037,0.053893,0.844737,0.023058,0.773926,0.147444,0.435479,0.031955,0.076406,0.885965,0.018634,0.799878,0.119565,0.616016,0.031627,0.070577,0.835556,0.027417,0.757509,0.138889,0.334378,0.035037,0.053893,0.844737,0.023058,0.773926,0.147444,0.435479,0.031955,0.076406,0.885965,0.018634,0.799878,0.119565,0.616016,0.031627,BENIGN
0.659142,0.790155,0.510478,0.711173,0.646028,0.306137,0.788344,0.542857,0.013441,0.194337,0.144224,0.106496,0.777612,0.756142,0,0.507733,0.439097,0.384987,0.303139,0.401564,0.259689,0.547518,0.759324,0.004355,0.730213,0.688994,0.588797,0.120063,0.253973,0.284521,0.001301,0,0.000045,0.377958,0.43579,0.428814,0.321854,0.642842,0.39547,0.332923,0.759324,0.020385,0.667422,0.755664,0.438929,0.034481,0.848889,0.050505,0.666772,0.267677,0.483597,0.019024,0.024933,0.789474,0.053398,0.65037,0.288942,0.473042,0.011096,0.024514,0.796491,0.064596,0.600973,0.31401,0.917736,0.005862,0.034481,0.848889,0.050505,0.666772,0.267677,0.483597,0.019024,0.024933,0.789474,0.053398,0.65037,0.288942,0.473042,0.011096,0.024514,0.796491,0.064596,0.600973,0.31401,0.917736,0.005862,BENIGN
0.390519,0.455959,0.111657,0.224022,0.450935,0.229428,0.569018,0.6,0.029733,0.302241,0.23876,0.171876,0.002301,0.009527,0.368337,0.557649,0.483082,0.407529,0.656162,0.561188,0.409664,0.288833,0.660116,0.051017,0.798798,0.723344,0.706376,0.264752,0.213336,0.372667,0.052586,0.000656,0.000292,0.511302,0.335184,0.510264,0.487389,0.592311,0.674878,0.296198,0.660116,0.526049,0.71044,0.76282,0.723474,0.097774,0.884444,0.021645,0.808094,0.126263,0.224292,0.06921,0.068445,0.897368,0.023058,0.798519,0.154578,0.281234,0.06085,0.062936,0.954386,0.028571,0.778285,0.164251,0.485036,0.064877,0.097774,0.884444,0.021645,0.808094,0.126263,0.224292,0.06921,0.068445,0.897368,0.023058,0.798519,0.154578,0.281234,0.06085,0.062936,0.954386,0.028571,0.778285,0.164251,0.485036,0.064877,BENIGN
0.735892,0.932642,0.247544,0.321788,0.684579,0.345188,0.958589,0.280952,0.00683,0.507754,0.435148,0.466432,0.002336,0.007104,0.391769,0.807288,0.73991,0.779569,0.211357,0.219333,0.191366,0.741063,0.274797,0.000089,0.587719,0.560219,0.565404,0.497654,0.135888,0.260779,0.877939,0,0.00003,0.770089,0.257923,0.413429,0.193121,0.287898,0.284356,0.005197,0.274797,0.001469,0.54404,0.422926,0.453351,0.041726,0.966667,0.024531,0.784066,0.257576,0.205072,0.103462,0.027902,0.971053,0.023058,0.78963,0.275862,0.292726,0.089435,0.036326,0.980702,0.017391,0.819343,0.242754,0.608644,0.089432,0.041726,0.966667,0.024531,0.784066,0.257576,0.205072,0.103462,0.027902,0.971053,0.023058,0.78963,0.275862,0.292726,0.089435,0.036326,0.980702,0.017391,0.819343,0.242754,0.608644,0.089432,BENIGN
0.839729,0.990933,0.253438,0.305587,0.990654,0.359833,0.961656,0.333333,0.002193,0.478277,0.3408,0.422292,0.002648,0.001983,0.157318,0.747704,0.651947,0.761744,0.244474,0.29518,0.258041,0.446883,0.524114,0.000392,0.675957,0.658145,0.709665,0.408047,0.12776,0.40143,0.751199,0.000088,0.000367,0.704322,0.237845,0.61763,0.303236,0.423897,0.26722,0.190189,0.524114,0.002363,0.785883,0.604355,0.432473,0.064742,0.951111,0.023088,0.788492,0.232323,0.217764,0.11159,0.043744,0.939474,0.025485,0.774222,0.247325,0.313064,0.065993,0.058917,0.964912,0.017391,0.822993,0.202899,0.707389,0.07887,0.064742,0.951111,0.023088,0.788492,0.232323,0.217764,0.11159,0.043744,0.939474,0.025485,0.774222,0.247325,0.313064,0.065993,0.058917,0.964912,0.017391,0.822993,0.202899,0.707389,0.07887,BENIGN
0.620767,0.848446,0.259987,0.432961,0.790888,0.343096,0.745399,0.57619,0.011185,0.241446,0.237948,0.270156,0.000353,0,0.000621,0.555388,0.56603,0.593862,0.623176,0.647464,0.484476,0.160713,0.283998,0.450659,0.709318,0.576567,0.538027,0.281478,0.163115,0.5298,0.00035,0.003299,0.400651,0.545266,0.286259,0.646369,0.553133,0.445394,0.603886,0.335313,0.283998,0.429685,0.519724,0.546147,0.610594,0.065839,0.828889,0.033189,0.742649,0.176768,0.134391,0.031435,0.035763,0.881579,0.031553,0.736889,0.221165,0.113838,0.02812,0.037854,0.95614,0.024845,0.775547,0.21256,0.224639,0.040589,0.065839,0.828889,0.033189,0.742649,0.176768,0.134391,0.031435,0.035763,0.881579,0.031553,0.736889,0.221165,0.113838,0.02812,0.037854,0.95614,0.024845,0.775547,0.21256,0.224639,0.040589,BENIGN
0.794582,0.731865,0.202685,0.314525,0.549065,0.285216,0.878834,0.4,0.015854,0.415655,0.541459,0.560927,0.000778,0.151292,0.650292,0.686727,0.750325,0.733581,0.298424,0.259881,0.24667,0.037313,0.0247,0.00011,0.737983,0.660988,0.677626,0.656651,0.154692,0.364425,0.389606,0.014354,0.012212,0.761991,0.290969,0.489203,0.238913,0.300138,0.434329,0.005766,0.0247,0.413132,0.655997,0.463908,0.536985,0.055732,0.953333,0.023088,0.799874,0.181818,0.148704,0.099235,0.049252,0.965789,0.012136,0.85837,0.166468,0.243195,0.130793,0.069986,0.977193,0.007453,0.898114,0.134058,0.358616,0.141524,0.055732,0.953333,0.023088,0.799874,0.181818,0.148704,0.099235,0.049252,0.965789,0.012136,0.85837,0.166468,0.243195,0.130793,0.069986,0.977193,0.007453,0.898114,0.134058,0.358616,0.141524,BENIGN
0.742664,0.92487,0.218402,0.290503,0.755841,0.320781,0.898773,0.333333,0.006768,0.60574,0.480791,0.356341,0.014686,0.604274,0.57473,0.862793,0.681571,0.646516,0.20106,0.192202,0.132509,0.081366,0.011414,0.00234,0.575663,0.531471,0.478715,0.523817,0.372058,0.337218,0.839647,0.000028,0.000438,0.719685,0.572149,0.462581,0.168859,0.247117,0.212848,0.002535,0.011414,0.158195,0.515738,0.352299,0.284599,0.054619,0.966667,0.017316,0.823901,0.207071,0.221102,0.13451,0.032402,0.976316,0.01699,0.823407,0.24019,0.356305,0.126055,0.03667,0.975439,0.019876,0.801399,0.231884,0.534093,0.072813,0.054619,0.966667,0.017316,0.823901,0.207071,0.221102,0.13451,0.032402,0.976316,0.01699,0.823407,0.24019,0.356305,0.126055,0.03667,0.975439,0.019876,0.801399,0.231884,0.534093,0.072813,BENIGN
0.512415,0.678756,0.181401,0.281564,0.550234,0.270572,0.845092,0.32381,0.017984,0.281394,0.449456,0.451154,0.02208,0.537961,0.936914,0.290809,0.6287,0.708791,0.516827,0.457797,0.303745,0.572434,0.179412,0.028254,0.911502,0.830177,0.704827,0.571669,0.265242,0.500355,0.606515,0.000235,0,0.743334,0.420001,0.633145,0.381888,0.594003,0.502719,0.048559,0.179412,0.148396,0.788869,0.703346,0.569278,0.098967,0.953333,0.011544,0.869428,0.118687,0.258554,0.17388,0.075718,0.947368,0.010922,0.869333,0.129608,0.344708,0.132028,0.101522,0.950877,0.009938,0.881387,0.105072,0.49373,0.096599,0.098967,0.953333,0.011544,0.869428,0.118687,0.258554,0.17388,0.075718,0.947368,0.010922,0.869333,0.129608,0.344708,0.132028,0.101522,0.950877,0.009938,0.881387,0.105072,0.49373,0.096599,BENIGN
0.927765,0.998705,0.280616,0.322905,0.983645,0.38145,0.98773,0.32381,0.000971,0.564544,0.526411,0.371708,0.254623,0.420293,0.991753,0.719789,0.742124,0.649779,0.261533,0.211886,0.23681,0.025259,0.002255,0.001897,0.717457,0.574868,0.625427,0.553073,0.368005,0.456255,0.584311,0.000294,0.000065,0.744116,0.530781,0.661365,0.196038,0.292942,0.285541,0.001006,0.002255,0.106608,0.556093,0.380205,0.396597,0.069893,0.968889,0.01443,0.862472,0.171717,0.268698,0.179372,0.055747,0.963158,0.012136,0.865778,0.178359,0.367639,0.132733,0.054665,0.968421,0.016149,0.83972,0.181159,0.536783,0.081389,0.069893,0.968889,0.01443,0.862472,0.171717,0.268698,0.179372,0.055747,0.963158,0.012136,0.865778,0.178359,0.367639,0.132733,0.054665,0.968421,0.016149,0.83972,0.181159,0.536783,0.081389,BENIGN
0.79684,0.896373,0.256713,0.329609,0.693925,0.370293,0.953988,0.152381,0.009117,0.620117,0.614806,0.529836,0.178569,0.790526,0.723482,0.787424,0.712766,0.729608,0.341568,0.245175,0.286758,0.15782,0.033824,0.000186,0.75184,0.598238,0.737569,0.737895,0.330897,0.518448,0.840854,0,0.120596,0.803458,0.45726,0.582696,0.233155,0.233923,0.438349,0.000742,0.033824,0.244019,0.597551,0.357913,0.485578,0.235296,0.893333,0.008658,0.914954,0.113636,0.279554,0.18028,0.120207,0.947368,0.008495,0.904889,0.158145,0.313434,0.207409,0.086832,0.973684,0.01118,0.883516,0.17029,0.427547,0.151723,0.235296,0.893333,0.008658,0.914954,0.113636,0.279554,0.18028,0.120207,0.947368,0.008495,0.904889,0.158145,0.313434,0.207409,0.086832,0.973684,0.01118,0.883516,0.17029,0.427547,0.151723,BENIGN
0.406321,0.624352,0.157826,0.280447,0.543224,0.260809,0.707055,0.485714,0.02284,0.208029,0.178909,0.247373,0,0,0.149928,0.511021,0.486631,0.557357,0.245393,0.269837,0.282524,0.814671,0.910858,0.059778,0.640741,0.625163,0.659694,0.224335,0.17106,0.447413,0,0,0,0.477249,0.312298,0.602907,0.25727,0.305244,0.332775,0.068017,0.910858,0.005225,0.632469,0.425688,0.475325,0.027285,0.902222,0.051948,0.657287,0.285354,0.069293,0.024138,0.019326,0.894737,0.048544,0.664593,0.309156,0.094012,0.017654,0.035295,0.950877,0.028571,0.753954,0.2343,0.339731,0.034791,0.027285,0.902222,0.051948,0.657287,0.285354,0.069293,0.024138,0.019326,0.894737,0.048544,0.664593,0.309156,0.094012,0.017654,0.035295,0.950877,0.028571,0.753954,0.2343,0.339731,0.034791,BENIGN
0.62754,0.551813,0.182056,0.319553,0.372664,0.32357,0.82362,0.514286,0.028198,0.195424,0.162266,0.130614,0,0,0,0.499667,0.473785,0.455695,0.539194,0.535744,0.273744,0.348959,0.307703,0.013074,0.835997,0.866242,0.660397,0.16042,0.090243,0.200469,0,0,0.022185,0.466884,0.158427,0.236729,0.419103,0.713148,0.724328,0.115923,0.307703,0.557624,0.827545,0.690789,0.708129,0.042759,0.831111,0.044733,0.689535,0.214646,0.819954,0.020828,0.02813,0.773684,0.043689,0.672889,0.234245,0.817247,0.011702,0.032992,0.759649,0.048447,0.644769,0.221014,0.931393,0.006543,0.042759,0.831111,0.044733,0.689535,0.214646,0.819954,0.020828,0.02813,0.773684,0.043689,0.672889,0.234245,0.817247,0.011702,0.032992,0.759649,0.048447,0.644769,0.221014,0.931393,0.006543,BENIGN
0.878104,0.965026,0.223314,0.292179,0.803738,0.367503,0.909509,0.247619,0.004637,0.078065,0.124747,0.218082,0,0,0,0.27793,0.406854,0.57242,0.199783,0.15057,0.227507,0.023703,0.015832,0.017281,0.569788,0.456345,0.602218,0.185347,0.188203,0.265118,0,0,0.002893,0.471467,0.304321,0.321074,0.165064,0.297893,0.232458,0.011606,0.015832,0.112131,0.502048,0.505119,0.28357,0.03574,0.662222,0.113997,0.513437,0.390152,0.021768,0.008296,0.021289,0.760526,0.071602,0.593778,0.374554,0.04674,0.008365,0.029542,0.929825,0.037267,0.707725,0.280193,0.145251,0.020438,0.03574,0.662222,0.113997,0.513437,0.390152,0.021768,0.008296,0.021289,0.760526,0.071602,0.593778,0.374554,0.04674,0.008365,0.029542,0.929825,0.037267,0.707725,0.280193,0.145251,0.020438,BENIGN
0.469526,0.765544,0.195154,0.307821,0.634346,0.285914,0.820552,0.433333,0.01482,0.332594,0.274222,0.271792,0.184788,0.981266,0.137443,0.584302,0.561937,0.543004,0.270501,0.2058,0.265394,0.089038,0.018572,0.014635,0.655628,0.530529,0.628964,0.303758,0.181442,0.234363,0.376269,0.000547,0.002219,0.56107,0.31651,0.340882,0.210291,0.295187,0.411498,0.010209,0.018572,0.773247,0.556958,0.404403,0.497527,0.100903,0.935556,0.027417,0.810939,0.19697,0.376139,0.127364,0.089393,0.923684,0.026699,0.806222,0.204518,0.44323,0.105842,0.127757,0.942105,0.019876,0.843066,0.166667,0.591864,0.10325,0.100903,0.935556,0.027417,0.810939,0.19697,0.376139,0.127364,0.089393,0.923684,0.026699,0.806222,0.204518,0.44323,0.105842,0.127757,0.942105,0.019876,0.843066,0.166667,0.591864,0.10325,BENIGN
0.370203,0.420984,0.062868,0.13352,0.421729,0.241283,0.526074,0.685714,0.038067,0.323124,0.30724,0.21978,0,0,0.512661,0.651702,0.625774,0.582946,0.448584,0.503136,0.444556,0.343539,0.311734,0.268388,0.623769,0.630888,0.754487,0.272247,0.387106,0.616636,0,0,0.062982,0.56739,0.57114,0.773744,0.440855,0.927234,0.447265,0.266834,0.311734,0.047109,0.649593,0.984254,0.523578,0.08012,0.86,0.023088,0.786911,0.135101,0.158379,0.046611,0.055956,0.881579,0.019417,0.797037,0.153389,0.157933,0.04414,0.038692,0.910526,0.029814,0.735097,0.194444,0.393174,0.02064,0.08012,0.86,0.023088,0.786911,0.135101,0.158379,0.046611,0.055956,0.881579,0.019417,0.797037,0.153389,0.157933,0.04414,0.038692,0.910526,0.029814,0.735097,0.194444,0.393174,0.02064,BENIGN
0.611738,0.82513,0.205305,0.295531,0.649533,0.298466,0.918712,0.333333,0.010559,0.2421,0.363732,0.610029,0.000798,0,0.849859,0.348284,0.522485,0.778247,0.205753,0.179843,0.200003,0.453077,0.23207,0.005559,0.571172,0.507992,0.55754,0.677761,0.132291,0.315386,0.405671,0,0.00115,0.872845,0.223869,0.449875,0.175218,0.203537,0.254567,0.020174,0.23207,0.001107,0.509953,0.309608,0.291723,0.083102,0.926667,0.021645,0.797977,0.179293,0.147003,0.093085,0.071212,0.936842,0.01335,0.844444,0.161712,0.195678,0.104154,0.114512,0.968421,0.004969,0.923966,0.10628,0.467027,0.165407,0.083102,0.926667,0.021645,0.797977,0.179293,0.147003,0.093085,0.071212,0.936842,0.01335,0.844444,0.161712,0.195678,0.104154,0.114512,0.968421,0.004969,0.923966,0.10628,0.467027,0.165407,BENIGN
